IDKey,Site,Date,Crew,EventType,Method,Equipment,TransectID,TransectBottomLat,TransectBottomLong,TransectTopLat,TransectTopLong,ObsID,Species,Count,Length,FishStatus,CaptureType,ClipType,LavageID,StomachContents,StomachContentsWeight,FishContentWeight,PITnumber,Comments
21,Deadwater Slough,11/19/2019,Colby Clifford; Dave Mcdonald,Recapture,Angling,"Fly Rod; streamers, Spinning Rod; Bait; Shrimp",1,45.382689,-114.066274,45.385005,-114.059868,6,Cutthroat Trout,1,281,Live,Mark,Upper and Lower Caudal,CD19-004,Snail,0.4,0,,Start Temp 5°C
22,Deadwater Slough,11/19/2019,Heather Cagle; Lori Rice,Recapture,Angling,Spinning Rod; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,1,Northern Pikeminnow,1,365,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
22,Deadwater Slough,11/19/2019,Heather Cagle; Lori Rice,Recapture,Angling,Spinning Rod; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,2,Northern Pikeminnow,1,330,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
22,Deadwater Slough,11/19/2019,Heather Cagle; Lori Rice,Recapture,Angling,Spinning Rod; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,3,Northern Pikeminnow,1,331,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
22,Deadwater Slough,11/19/2019,Heather Cagle; Lori Rice,Recapture,Angling,Spinning Rod; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,4,Northern Pikeminnow,1,350,Live,Mark,Upper and Lower Caudal,HL19-001,MacroInvert-other/Detritus,0.1,0,,
22,Deadwater Slough,11/19/2019,Heather Cagle; Lori Rice,Recapture,Angling,Spinning Rod; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,5,Northern Pikeminnow,1,375,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
22,Deadwater Slough,11/19/2019,Heather Cagle; Lori Rice,Recapture,Angling,Spinning Rod; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,6,Northern Pikeminnow,1,358,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
22,Deadwater Slough,11/19/2019,Heather Cagle; Lori Rice,Recapture,Angling,Spinning Rod; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,7,Northern Pikeminnow,1,340,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
22,Deadwater Slough,11/19/2019,Heather Cagle; Lori Rice,Recapture,Angling,Spinning Rod; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,8,Northern Pikeminnow,1,351,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
22,Deadwater Slough,11/19/2019,Heather Cagle; Lori Rice,Recapture,Angling,Spinning Rod; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,9,Northern Pikeminnow,1,350,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
22,Deadwater Slough,11/19/2019,Heather Cagle; Lori Rice,Recapture,Angling,Spinning Rod; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,10,Northern Pikeminnow,1,336,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
22,Deadwater Slough,11/19/2019,Heather Cagle; Lori Rice,Recapture,Angling,Spinning Rod; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,11,Northern Pikeminnow,1,345,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
22,Deadwater Slough,11/19/2019,Heather Cagle; Lori Rice,Recapture,Angling,Spinning Rod; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,12,Northern Pikeminnow,1,375,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
22,Deadwater Slough,11/19/2019,Heather Cagle; Lori Rice,Recapture,Angling,Spinning Rod; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,13,Northern Pikeminnow,1,450,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
22,Deadwater Slough,11/19/2019,Heather Cagle; Lori Rice,Recapture,Angling,Spinning Rod; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,14,Northern Pikeminnow,1,372,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
22,Deadwater Slough,11/19/2019,Heather Cagle; Lori Rice,Recapture,Angling,Spinning Rod; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,15,Northern Pikeminnow,1,461,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
22,Deadwater Slough,11/19/2019,Heather Cagle; Lori Rice,Recapture,Angling,Spinning Rod; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,16,Northern Pikeminnow,1,351,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
22,Deadwater Slough,11/19/2019,Heather Cagle; Lori Rice,Recapture,Angling,Spinning Rod; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,17,Northern Pikeminnow,1,362,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
22,Deadwater Slough,11/19/2019,Heather Cagle; Lori Rice,Recapture,Angling,Spinning Rod; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,18,Cutthroat Trout,1,330,Live,Mark,Upper and Lower Caudal,HL19-002,MacroInvert-other/Detritus,0.2,0,,
22,Deadwater Slough,11/19/2019,Heather Cagle; Lori Rice,Recapture,Angling,Spinning Rod; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,19,Cutthroat Trout,1,335,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
23,Deadwater Slough,11/19/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,1,Northern Pikeminnow,1,534,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,Didn't fish between 12:00 and 15:00
23,Deadwater Slough,11/19/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,2,Northern Pikeminnow,1,417,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
23,Deadwater Slough,11/19/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,3,Northern Pikeminnow,1,534,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
23,Deadwater Slough,11/19/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,4,Northern Pikeminnow,1,392,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
23,Deadwater Slough,11/19/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,5,Northern Pikeminnow,1,401,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
23,Deadwater Slough,11/19/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,6,Northern Pikeminnow,1,427,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
23,Deadwater Slough,11/19/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,7,Northern Pikeminnow,1,405,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
23,Deadwater Slough,11/19/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,8,Northern Pikeminnow,1,452,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
23,Deadwater Slough,11/19/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,9,Northern Pikeminnow,1,439,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
23,Deadwater Slough,11/19/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,10,Northern Pikeminnow,1,481,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
23,Deadwater Slough,11/19/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,11,Northern Pikeminnow,1,500,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
23,Deadwater Slough,11/19/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,12,Northern Pikeminnow,1,435,Live,Recapture,Lower Caudal,JB19-001,Fish -Shiner,0.2,0.2,,
23,Deadwater Slough,11/19/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,13,Northern Pikeminnow,1,512,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
23,Deadwater Slough,11/19/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,14,Northern Pikeminnow,1,496,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
23,Deadwater Slough,11/19/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,15,Northern Pikeminnow,1,510,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
23,Deadwater Slough,11/19/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,16,Northern Pikeminnow,1,424,Live,Mark,Upper and Lower Caudal,JB19-002,MacroInvert-other/Detritus,0.1,0,,
23,Deadwater Slough,11/19/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,17,Northern Pikeminnow,1,464,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
23,Deadwater Slough,11/19/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,18,Northern Pikeminnow,1,365,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
23,Deadwater Slough,11/19/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,19,Northern Pikeminnow,1,423,Live,Mark,Upper and Lower Caudal,JB19-003,Detritus/Fish-Unk,2.1,1.7,,
23,Deadwater Slough,11/19/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,20,Northern Pikeminnow,1,380,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
23,Deadwater Slough,11/19/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,21,Northern Pikeminnow,1,381,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
23,Deadwater Slough,11/19/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,22,Northern Pikeminnow,1,410,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
23,Deadwater Slough,11/19/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,23,Northern Pikeminnow,1,340,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
23,Deadwater Slough,11/19/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,24,Northern Pikeminnow,1,372,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
23,Deadwater Slough,11/19/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,25,Northern Pikeminnow,1,371,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
23,Deadwater Slough,11/19/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,26,Northern Pikeminnow,1,351,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
23,Deadwater Slough,11/19/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,27,Northern Pikeminnow,1,357,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
23,Deadwater Slough,11/19/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,28,Northern Pikeminnow,1,388,Live,Mark,Upper and Lower Caudal,JB19-004,MacroInvert-other/Detritus,0.6,0,,
23,Deadwater Slough,11/19/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,29,Northern Pikeminnow,1,371,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
23,Deadwater Slough,11/19/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,30,Northern Pikeminnow,1,325,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
23,Deadwater Slough,11/19/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,31,Northern Pikeminnow,1,330,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
23,Deadwater Slough,11/19/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,32,Northern Pikeminnow,1,330,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
23,Deadwater Slough,11/19/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,33,Northern Pikeminnow,1,312,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
23,Deadwater Slough,11/19/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,34,Northern Pikeminnow,1,390,Live,Mark,Upper and Lower Caudal,JB19-005,MacroInvert-other/Aquatic Veg/Detritus,4.6,0,,
23,Deadwater Slough,11/19/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,35,Northern Pikeminnow,1,367,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
23,Deadwater Slough,11/19/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,36,Northern Pikeminnow,1,356,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
23,Deadwater Slough,11/19/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,37,Northern Pikeminnow,1,344,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
23,Deadwater Slough,11/19/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,38,Northern Pikeminnow,1,345,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
23,Deadwater Slough,11/19/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,39,Northern Pikeminnow,1,351,Dead,,,CR-01,Empty,0,0,,Kept
23,Deadwater Slough,11/19/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,40,Northern Pikeminnow,1,366,Dead,,,CR-46,Empty,0,0,,Kept
23,Deadwater Slough,11/19/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,41,Northern Pikeminnow,1,350,Dead,,,CR-08,Empty,0,0,,Kept
23,Deadwater Slough,11/19/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,42,Northern Pikeminnow,1,385,Dead,,,CR-11,Empty,0,0,,Kept
23,Deadwater Slough,11/19/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,43,Northern Pikeminnow,1,358,Dead,,,CR-12,Empty,0,0,,Kept
23,Deadwater Slough,11/19/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,44,Northern Pikeminnow,1,368,Dead,,,CR-10,Empty,0,0,,Kept
23,Deadwater Slough,11/19/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,45,Northern Pikeminnow,1,346,Dead,,,CR-02,Empty,0,0,,Kept
23,Deadwater Slough,11/19/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,46,Northern Pikeminnow,1,359,Dead,,,CR-07,Empty,0,0,,Kept
23,Deadwater Slough,11/19/2019,Jared Barker,Recapture,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,47,Northern Pikeminnow,1,342,Dead,,,CR-04,Empty,0,0,,Kept
24,Deadwater Slough,11/19/2019,Scott Cooper; Jason Hewitt,Recapture,Angling,Spinning Rod; Flat Fish; Bait; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,1,Northern Pikeminnow,1,527,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
24,Deadwater Slough,11/19/2019,Scott Cooper; Jason Hewitt,Recapture,Angling,Spinning Rod; Flat Fish; Bait; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,2,Northern Pikeminnow,1,464,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
24,Deadwater Slough,11/19/2019,Scott Cooper; Jason Hewitt,Recapture,Angling,Spinning Rod; Flat Fish; Bait; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,3,Northern Pikeminnow,1,526,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
24,Deadwater Slough,11/19/2019,Scott Cooper; Jason Hewitt,Recapture,Angling,Spinning Rod; Flat Fish; Bait; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,4,Northern Pikeminnow,1,494,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
24,Deadwater Slough,11/19/2019,Scott Cooper; Jason Hewitt,Recapture,Angling,Spinning Rod; Flat Fish; Bait; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,5,Northern Pikeminnow,1,530,Live,Mark,Upper and Lower Caudal,SJ19-001,Worm,0.8,0,,
24,Deadwater Slough,11/19/2019,Scott Cooper; Jason Hewitt,Recapture,Angling,Spinning Rod; Flat Fish; Bait; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,6,Northern Pikeminnow,1,480,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
24,Deadwater Slough,11/19/2019,Scott Cooper; Jason Hewitt,Recapture,Angling,Spinning Rod; Flat Fish; Bait; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,7,Northern Pikeminnow,1,445,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
24,Deadwater Slough,11/19/2019,Scott Cooper; Jason Hewitt,Recapture,Angling,Spinning Rod; Flat Fish; Bait; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,8,Northern Pikeminnow,1,546,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
24,Deadwater Slough,11/19/2019,Scott Cooper; Jason Hewitt,Recapture,Angling,Spinning Rod; Flat Fish; Bait; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,9,Northern Pikeminnow,1,491,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
24,Deadwater Slough,11/19/2019,Scott Cooper; Jason Hewitt,Recapture,Angling,Spinning Rod; Flat Fish; Bait; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,10,Northern Pikeminnow,1,421,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
24,Deadwater Slough,11/19/2019,Scott Cooper; Jason Hewitt,Recapture,Angling,Spinning Rod; Flat Fish; Bait; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,11,Northern Pikeminnow,1,415,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
24,Deadwater Slough,11/19/2019,Scott Cooper; Jason Hewitt,Recapture,Angling,Spinning Rod; Flat Fish; Bait; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,12,Northern Pikeminnow,1,408,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
24,Deadwater Slough,11/19/2019,Scott Cooper; Jason Hewitt,Recapture,Angling,Spinning Rod; Flat Fish; Bait; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,13,Northern Pikeminnow,1,390,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
24,Deadwater Slough,11/19/2019,Scott Cooper; Jason Hewitt,Recapture,Angling,Spinning Rod; Flat Fish; Bait; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,14,Northern Pikeminnow,1,395,Live,Mark,Upper and Lower Caudal,SJ19-002,MacroInvert-other/Algae/Detritus,2.6,0,,
24,Deadwater Slough,11/19/2019,Scott Cooper; Jason Hewitt,Recapture,Angling,Spinning Rod; Flat Fish; Bait; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,15,Northern Pikeminnow,1,452,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
24,Deadwater Slough,11/19/2019,Scott Cooper; Jason Hewitt,Recapture,Angling,Spinning Rod; Flat Fish; Bait; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,16,Northern Pikeminnow,1,419,Dead,,,CR-03,Fish Unk,0.8,0.8,,Kept
24,Deadwater Slough,11/19/2019,Scott Cooper; Jason Hewitt,Recapture,Angling,Spinning Rod; Flat Fish; Bait; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,17,Northern Pikeminnow,1,475,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
24,Deadwater Slough,11/19/2019,Scott Cooper; Jason Hewitt,Recapture,Angling,Spinning Rod; Flat Fish; Bait; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,18,Northern Pikeminnow,1,476,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
24,Deadwater Slough,11/19/2019,Scott Cooper; Jason Hewitt,Recapture,Angling,Spinning Rod; Flat Fish; Bait; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,19,Northern Pikeminnow,1,512,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
24,Deadwater Slough,11/19/2019,Scott Cooper; Jason Hewitt,Recapture,Angling,Spinning Rod; Flat Fish; Bait; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,20,Northern Pikeminnow,1,530,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
24,Deadwater Slough,11/19/2019,Scott Cooper; Jason Hewitt,Recapture,Angling,Spinning Rod; Flat Fish; Bait; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,21,Northern Pikeminnow,1,478,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
24,Deadwater Slough,11/19/2019,Scott Cooper; Jason Hewitt,Recapture,Angling,Spinning Rod; Flat Fish; Bait; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,22,Northern Pikeminnow,1,451,Dead,,,CR-06,MacroInvert-other/Aquatic Veg,1.3,0,,Kept
24,Deadwater Slough,11/19/2019,Scott Cooper; Jason Hewitt,Recapture,Angling,Spinning Rod; Flat Fish; Bait; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,23,Northern Pikeminnow,1,460,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
24,Deadwater Slough,11/19/2019,Scott Cooper; Jason Hewitt,Recapture,Angling,Spinning Rod; Flat Fish; Bait; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,24,Northern Pikeminnow,1,450,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
24,Deadwater Slough,11/19/2019,Scott Cooper; Jason Hewitt,Recapture,Angling,Spinning Rod; Flat Fish; Bait; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,25,Northern Pikeminnow,1,432,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
24,Deadwater Slough,11/19/2019,Scott Cooper; Jason Hewitt,Recapture,Angling,Spinning Rod; Flat Fish; Bait; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,26,Northern Pikeminnow,1,460,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
24,Deadwater Slough,11/19/2019,Scott Cooper; Jason Hewitt,Recapture,Angling,Spinning Rod; Flat Fish; Bait; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,27,Northern Pikeminnow,1,385,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
24,Deadwater Slough,11/19/2019,Scott Cooper; Jason Hewitt,Recapture,Angling,Spinning Rod; Flat Fish; Bait; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,28,Northern Pikeminnow,1,460,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
24,Deadwater Slough,11/19/2019,Scott Cooper; Jason Hewitt,Recapture,Angling,Spinning Rod; Flat Fish; Bait; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,29,Northern Pikeminnow,1,510,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
24,Deadwater Slough,11/19/2019,Scott Cooper; Jason Hewitt,Recapture,Angling,Spinning Rod; Flat Fish; Bait; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,30,Northern Pikeminnow,1,460,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
24,Deadwater Slough,11/19/2019,Scott Cooper; Jason Hewitt,Recapture,Angling,Spinning Rod; Flat Fish; Bait; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,31,Northern Pikeminnow,1,401,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
24,Deadwater Slough,11/19/2019,Scott Cooper; Jason Hewitt,Recapture,Angling,Spinning Rod; Flat Fish; Bait; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,32,Northern Pikeminnow,1,485,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
24,Deadwater Slough,11/19/2019,Scott Cooper; Jason Hewitt,Recapture,Angling,Spinning Rod; Flat Fish; Bait; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,33,Northern Pikeminnow,1,446,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
24,Deadwater Slough,11/19/2019,Scott Cooper; Jason Hewitt,Recapture,Angling,Spinning Rod; Flat Fish; Bait; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,34,Northern Pikeminnow,1,400,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
24,Deadwater Slough,11/19/2019,Scott Cooper; Jason Hewitt,Recapture,Angling,Spinning Rod; Flat Fish; Bait; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,35,Northern Pikeminnow,1,415,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,
